Mach,CD Power-On
16.99,0.095159187
17,0.095152486
17.01,0.095145803
17.02,0.095139119
17.03,0.09513245
17.04,0.095125783
17.05,0.095119144
17.06,0.095112493
17.07,0.095105861
17.08,0.095099233
17.09,0.095092628
17.1,0.095086021
17.11,0.095079422
17.12,0.09507283
17.13,0.095066255
17.14,0.09505968
17.15,0.095053124
17.16,0.095046566
17.17,0.095040027
17.18,0.095033492
17.19,0.095026958
17.2,0.095019269
17.21,0.095012386
17.22,0.095005497
17.23,0.09499862
17.24,0.094991758
17.25,0.094984896
17.26,0.094978042
17.27,0.094971201
17.28,0.094964371
17.29,0.094957539
17.3,0.094950715
17.31,0.094943908
17.32,0.094937115
17.33,0.094930315
17.34,0.09492353
17.35,0.094916753
17.36,0.094909992
17.37,0.09490323
17.38,0.094896476
17.39,0.094889731
17.4,0.094883002
17.41,0.094876267
17.42,0.094869554
17.43,0.094862848
17.44,0.094856139
17.45,0.094849446
17.46,0.094842763
17.47,0.094836084
17.48,0.094829414
17.49,0.094822752
17.5,0.094816097
17.51,0.094809457
17.52,0.094802817
17.53,0.094796174
17.54,0.09478956
17.55,0.094782952
17.56,0.094776338
17.57,0.094769735
17.58,0.094763149
17.59,0.09475657
17.6,0.094749995
17.61,0.09474342
17.62,0.094736863
17.63,0.094730323
17.64,0.09472378
17.65,0.094717242
17.66,0.094710724
17.67,0.094704202
17.68,0.094697688
17.69,0.09469118
17.7,0.094684689
17.71,0.094678196
17.72,0.094671709
17.73,0.094665241
17.74,0.094658776
17.75,0.094652321
17.76,0.094645864
17.77,0.094639423
17.78,0.094633
17.79,0.09462657
17.8,0.09462014
17.81,0.094613728
17.82,0.094607333
17.83,0.094600934
17.84,0.094594539
17.85,0.094588153
17.86,0.094581786
17.87,0.094575424
17.88,0.094569061
17.89,0.094562711
17.9,0.094556371
17.91,0.094550027
17.92,0.0945437
17.93,0.094537377
17.94,0.094531064
17.95,0.094524758
17.96,0.094518458
17.97,0.094512166
17.98,0.09450588
17.99,0.094499597
18,0.094493325
18.01,0.094487069
18.02,0.09448081
18.03,0.094474555
18.04,0.09446832
18.05,0.094462091
18.06,0.094455859
18.07,0.094449643
18.08,0.094443421
18.09,0.094437229
18.1,0.094431023
18.11,0.094424835
18.12,0.094418659
18.13,0.094412474
18.14,0.094406304
18.15,0.094400141
18.16,0.094393995
18.17,0.094387843
18.18,0.0943817
18.19,0.094375564
18.2,0.094369444
18.21,0.09436332
18.22,0.094357201
18.23,0.0943511
18.24,0.094345006
18.25,0.094338909
18.26,0.094332827
18.27,0.09432674
18.28,0.094320681
18.29,0.094314609
18.3,0.094308554
18.31,0.094302505
18.32,0.094296459
18.33,0.094290424
18.34,0.094284393
18.35,0.094278381
18.36,0.09427236
18.37,0.094266349
18.38,0.094260344
18.39,0.094254356
18.4,0.094248364
18.41,0.094242376
18.42,0.094236396
18.43,0.094230443
18.44,0.094224476
18.45,0.094218512
18.46,0.094212569
18.47,0.094206641
18.48,0.094200699
18.49,0.094194773
18.5,0.094188844
18.51,0.094182938
18.52,0.09417702
18.53,0.094171119
18.54,0.094165234
18.55,0.094159346
18.56,0.09415346
18.57,0.094147583
18.58,0.094141723
18.59,0.094135859
18.6,0.094129998
18.61,0.094124145
18.62,0.09411831
18.63,0.09411248
18.64,0.094106646
18.65,0.094100815
18.66,0.094095014
18.67,0.094089198
18.68,0.094083398
18.69,0.094077591
18.7,0.094071814
18.71,0.094066022
18.72,0.094060246
18.73,0.094054476
18.74,0.094048722
18.75,0.094042952
18.76,0.094037199
18.77,0.094031463
18.78,0.094025723
18.79,0.094019985
18.8,0.094014257
18.81,0.094008545
18.82,0.094002827
18.83,0.093997117
18.84,0.093991409
18.85,0.09398572
18.86,0.093980036
18.87,0.09397435
18.88,0.093968668
18.89,0.09396301
18.9,0.09395734
18.91,0.093951685
18.92,0.093946026
18.93,0.09394039
18.94,0.093934743
18.95,0.093929113
18.96,0.093923487
18.97,0.093917877
18.98,0.09391225
18.99,0.093906642
19,0.09390105
19.01,0.093895453
19.02,0.093889861
19.03,0.093884272
19.04,0.093878702
19.05,0.093873128
19.06,0.09386756
19.07,0.093861997
19.08,0.093856447
19.09,0.093850895
19.1,0.093845359
19.11,0.093839818
19.12,0.093834291
19.13,0.093828771
19.14,0.093823247
19.15,0.09381773
19.16,0.093812237
19.17,0.093806727
19.18,0.093801236
19.19,0.093795739
19.2,0.093790269
19.21,0.093784795
19.22,0.093779311
19.23,0.093773858
19.24,0.093768399
19.25,0.093762946
19.26,0.093757498
19.27,0.093752064
19.28,0.093746617
19.29,0.093741186
19.3,0.093735759
19.31,0.093730347
19.32,0.093724942
19.33,0.093719532
19.34,0.093714129
19.35,0.093708739
19.36,0.093703343
19.37,0.093697955
19.38,0.093692582
19.39,0.093687215
19.4,0.093681843
19.41,0.093676484
19.42,0.093671133
19.43,0.093665777
19.44,0.093660436
19.45,0.093655098
19.46,0.093649768
19.47,0.093644443
19.48,0.093639114
19.49,0.0936338
19.5,0.093628497
19.51,0.093623194
19.52,0.093617886
19.53,0.093612592
19.54,0.093607314
19.55,0.093602029
19.56,0.093596751
19.57,0.093591479
19.58,0.093586212
19.59,0.09358096
19.6,0.09357569
19.61,0.093570448
19.62,0.093565212
19.63,0.093559971
19.64,0.093554735
19.65,0.093549511
19.66,0.093544285
19.67,0.093539075
19.68,0.093533859
19.69,0.093528655
19.7,0.093523459
19.71,0.093518259
19.72,0.093513064
19.73,0.093507894
19.74,0.093502706
19.75,0.093497536
19.76,0.093492371
19.77,0.09348721
19.78,0.093482045
19.79,0.093476894
19.8,0.093471748
19.81,0.093466618
19.82,0.093461473
19.83,0.093456344
19.84,0.093451217
19.85,0.093446106
19.86,0.093440991
19.87,0.093435872
19.88,0.093430774
19.89,0.093425674
19.9,0.093420578
19.91,0.093415489
19.92,0.093410414
19.93,0.09340533
19.94,0.093400254
19.95,0.093395184
19.96,0.093390129
19.97,0.093385078
19.98,0.093380019
19.99,0.093374968
20,0.093369932
20.01,0.093364901
20.02,0.093359865
20.03,0.09335483
20.04,0.093349824
20.05,0.093344802
20.06,0.093339785
20.07,0.09333478
20.08,0.093329782
20.09,0.093324789
20.1,0.093319792
20.11,0.093314819
20.12,0.093309827
20.13,0.093304854
20.14,0.093299885
20.15,0.093294921
20.16,0.093289963
20.17,0.093285005
20.18,0.093280045
20.19,0.09327511
20.2,0.093270169
20.21,0.093265234
20.22,0.093260299
20.23,0.093255374
20.24,0.093250453
20.25,0.093245536
20.26,0.093240621
20.27,0.093235723
20.28,0.093230821
20.29,0.093225922
20.3,0.093221038
20.31,0.093216157
20.32,0.093211273
20.33,0.093206393
20.34,0.093201528
20.35,0.093196658
20.36,0.093191789
20.37,0.093186928
20.38,0.093182082
20.39,0.09317724
20.4,0.093172391
20.41,0.093167557
20.42,0.093162729
20.43,0.093157895
20.44,0.093153076
20.45,0.093148248
20.46,0.093143449
20.47,0.093138633
20.48,0.093133822
20.49,0.093129025
20.5,0.09312423
20.51,0.093119442
20.52,0.09311466
20.53,0.093109881
20.54,0.093105108
20.55,0.093100335
20.56,0.09309556
20.57,0.093090809
20.58,0.093086053
20.59,0.093081299
20.6,0.093076542
20.61,0.093071809
20.62,0.09306707
20.63,0.093062327
20.64,0.093057605
20.65,0.09305288
20.66,0.093048159
20.67,0.093043442
20.68,0.09303873
20.69,0.09303403
20.7,0.093029327
20.71,0.093024629
20.72,0.093019933
20.73,0.093015254
20.74,0.093010565
20.75,0.093005884
20.76,0.093001217
20.77,0.092996543
20.78,0.092991882
20.79,0.092987219
20.8,0.092982569
20.81,0.092977913
20.82,0.092973272
20.83,0.092968623
20.84,0.09296399
20.85,0.092959352
20.86,0.092954728
20.87,0.092950098
20.88,0.092945484
20.89,0.09294087
20.9,0.092936253
20.91,0.09293165
20.92,0.092927051
20.93,0.092922455
20.94,0.092917855
20.95,0.092913268
20.96,0.092908687
20.97,0.092904111
20.98,0.092899524
20.99,0.092894965
21,0.09289039
21.01,0.09288583
21.02,0.09288127
21.03,0.092876718
21.04,0.09287217
21.05,0.092867626
21.06,0.092863077
21.07,0.092858548
21.08,0.092854017
21.09,0.092849489
21.1,0.092844967
21.11,0.092840447
21.12,0.09283593
21.13,0.092831419
21.14,0.092826913
21.15,0.092822419
21.16,0.092817918
21.17,0.092813414
21.18,0.092808933
21.19,0.092804447
21.2,0.092799975
21.21,0.092795497
21.22,0.09279103
21.23,0.09278655
21.24,0.092782094
21.25,0.092777632
21.26,0.092773181
21.27,0.092768728
21.28,0.092764277
21.29,0.092759832
21.3,0.0927554
21.31,0.09275096
21.32,0.092746536
21.33,0.092742106
21.34,0.092737691
21.35,0.092733265
21.36,0.092728848
21.37,0.092724444
21.38,0.092720043
21.39,0.092715638
21.4,0.092711245
21.41,0.092706855
21.42,0.09270246
21.43,0.09269808
21.44,0.092693694
21.45,0.09268932
21.46,0.092684951
21.47,0.092680577
21.48,0.092676216
21.49,0.09267186
21.5,0.092667504
21.51,0.092663145
21.52,0.0926588
21.53,0.092654458
21.54,0.092650119
21.55,0.092645786
21.56,0.092641446
21.57,0.092637131
21.58,0.092632799
21.59,0.092628478
21.6,0.092624154
21.61,0.092619853
21.62,0.092615547
21.63,0.092611245
21.64,0.092606943
21.65,0.092602649
21.66,0.092598357
21.67,0.09259406
21.68,0.092589784
21.69,0.092585504
21.7,0.092581228
21.71,0.092576946
21.72,0.092572688
21.73,0.092568423
21.74,0.09256416
21.75,0.092559903
21.76,0.092555659
21.77,0.092551409
21.78,0.092547161
21.79,0.09254292
21.8,0.092538682
21.81,0.092534446
21.82,0.092530216
21.83,0.092525986
21.84,0.092521772
21.85,0.092517552
21.86,0.092513337
21.87,0.092509132
21.88,0.092504923
21.89,0.092500718
21.9,0.092496516
21.91,0.092492339
21.92,0.092488145
21.93,0.092483952
21.94,0.092479765
21.95,0.092475593
21.96,0.092471414
21.97,0.092467238
21.98,0.092463074
21.99,0.092458915
22,0.092454752
22.01,0.09245059
22.02,0.092446431
22.03,0.092442286
22.04,0.092438146
22.05,0.092433999
22.06,0.092429867
22.07,0.092425735
22.08,0.092421599
22.09,0.092417467
22.1,0.092413349
22.11,0.092409231
22.12,0.09240511
22.13,0.092401002
22.14,0.092396897
22.15,0.092392787
22.16,0.092388689
22.17,0.092384583
22.18,0.092380493
22.19,0.092376407
22.2,0.092372314
22.21,0.092368232
22.22,0.092364156
22.23,0.092360083
22.24,0.092356004
22.25,0.092351939
22.26,0.092347874
22.27,0.092343816
22.28,0.092339751
22.29,0.09233571
22.3,0.092331662
22.31,0.092327606
22.32,0.092323564
22.33,0.092319527
22.34,0.092315493
22.35,0.092311451
22.36,0.092307424
22.37,0.09230341
22.38,0.092299379
22.39,0.092295363
22.4,0.092291347
22.41,0.092287337
22.42,0.092283331
22.43,0.092279327
22.44,0.092275318
22.45,0.092271329
22.46,0.092267337
22.47,0.092263348
22.48,0.092259361
22.49,0.092255379
22.5,0.092251398
22.51,0.092247422
22.52,0.09224346
22.53,0.092239481
22.54,0.092235513
22.55,0.092231551
22.56,0.092227601
22.57,0.092223646
22.58,0.092219694
22.59,0.092215733
22.6,0.092211798
22.61,0.092207856
22.62,0.092203917
22.63,0.092199982
22.64,0.092196057
22.65,0.092192128
22.66,0.092188203
22.67,0.092184281
22.68,0.092180372
22.69,0.092176445
22.7,0.092172542
22.71,0.092168633
22.72,0.092164738
22.73,0.092160834
22.74,0.092156934
22.75,0.092153039
22.76,0.092149156
22.77,0.092145266
22.78,0.092141379
22.79,0.092137507
22.8,0.092133627
22.81,0.092129751
22.82,0.092125879
22.83,0.092122016
22.84,0.09211815
22.85,0.092114286
22.86,0.092110427
22.87,0.09210659
22.88,0.092102735
22.89,0.092098884
22.9,0.092095038
22.91,0.092091204
22.92,0.092087361
22.93,0.092080312
22.94,0.092076274
22.95,0.09207225
22.96,0.092068217
22.97,0.092064187
22.98,0.092060173
22.99,0.09205616
23,0.092052143
23.01,0.092048128
23.02,0.092044134
23.03,0.092040126
23.04,0.092036122
23.05,0.09203212
23.06,0.092028142
23.07,0.092024145
23.08,0.092020153
23.09,0.092016165
23.1,0.092012201
23.11,0.092008217
23.12,0.092004238
23.13,0.092000273
23.14,0.091996312
23.15,0.091992354
23.16,0.091988386
23.17,0.091984435
23.18,0.091980476
23.19,0.091976531
23.2,0.091972579
23.21,0.091968648
23.22,0.091964701
23.23,0.09196076
23.24,0.091956831
23.25,0.091952904
23.26,0.09194898
23.27,0.091945051
23.28,0.091941134
23.29,0.091937222
23.3,0.091933299
23.31,0.091929393
23.32,0.09192548
23.33,0.09192159
23.34,0.091917692
23.35,0.091913787
23.36,0.091909896
23.37,0.09190601
23.38,0.091902116
23.39,0.091898235
23.4,0.091894356
23.41,0.091890481
23.42,0.091886599
23.43,0.091882731
23.44,0.091878873
23.45,0.091875002
23.46,0.091871144
23.47,0.091867288
23.48,0.091863435
23.49,0.091859584
23.5,0.091855728
23.51,0.091851885
23.52,0.091848045
23.53,0.091844208
23.54,0.091840373
23.55,0.091836533
23.56,0.091832715
23.57,0.09182888
23.58,0.09182506
23.59,0.09182124
23.6,0.091817424
23.61,0.091813613
23.62,0.091809804
23.63,0.091805999
23.64,0.091802194
23.65,0.091798395
23.66,0.091794588
23.67,0.091790805
23.68,0.091787012
23.69,0.091783226
23.7,0.091779431
23.71,0.09177566
23.72,0.091771882
23.73,0.091768095
23.74,0.091764324
23.75,0.091760565
23.76,0.091756799
23.77,0.091753026
23.78,0.091749264
23.79,0.091745518
23.8,0.091741755
23.81,0.091738003
23.82,0.091734253
23.83,0.09173052
23.84,0.091726778
23.85,0.09172304
23.86,0.091719304
23.87,0.091715569
23.88,0.091711839
23.89,0.091708113
23.9,0.091704399
23.91,0.091700669
23.92,0.091696949
23.93,0.091693234
23.94,0.091689533
23.95,0.091685824
23.96,0.091682119
23.97,0.091678404
23.98,0.091674714
23.99,0.091671017
24,0.091667323
24.01,0.09166363
24.02,0.091659942
24.03,0.091656257
24.04,0.091652575
24.05,0.091648906
24.06,0.09164523
24.07,0.091641554
24.08,0.091637884
24.09,0.091634227
24.1,0.091630562
24.11,0.091626889
24.12,0.091623229
24.13,0.091619585
24.14,0.091615931
24.15,0.091612281
24.16,0.091608632
24.17,0.091604998
24.18,0.091601357
24.19,0.091597718
24.2,0.09159408
24.21,0.091590459
24.22,0.091586828
24.23,0.091583201
24.24,0.091579578
24.25,0.091575965
24.26,0.091572346
24.27,0.09156872
24.28,0.091565117
24.29,0.091561508
24.3,0.091557909
24.31,0.091554295
24.32,0.091550704
24.33,0.091547105
24.34,0.09154352
24.35,0.091539915
24.36,0.091536335
24.37,0.091532748
24.38,0.091529174
24.39,0.091525583
24.4,0.091522012
24.41,0.091518437
24.42,0.091514873
24.43,0.091511294
24.44,0.091507734
24.45,0.091504179
24.46,0.091500618
24.47,0.091497059
24.48,0.091493512
24.49,0.091489957
24.5,0.091486406
24.51,0.091482868
24.52,0.091479324
24.53,0.091475779
24.54,0.091472239
24.55,0.091468713
24.56,0.091465179
24.57,0.091461648
24.58,0.091458119
24.59,0.091454602
24.6,0.091451078
24.61,0.091447568
24.62,0.091444051
24.63,0.091440546
24.64,0.091437032
24.65,0.091433523
24.66,0.091430017
24.67,0.091426522
24.68,0.091423019
24.69,0.091419521
24.7,0.091416035
24.71,0.091412553
24.72,0.091409052
24.73,0.091405572
24.74,0.091402097
24.75,0.091398615
24.76,0.091395136
24.77,0.091391657
24.78,0.091388193
24.79,0.091384721
24.8,0.091381264
24.81,0.091377797
24.82,0.091374344
24.83,0.091370881
24.84,0.091367423
24.85,0.091363968
24.86,0.091360526
24.87,0.091357083
24.88,0.091353637
24.89,0.091350192
24.9,0.09134676
24.91,0.091343321
24.92,0.091339892
24.93,0.091336468
24.94,0.091333037
24.95,0.091329608
24.96,0.091326182
24.97,0.091322766
24.98,0.091319345
24.99,0.091315927
25,0.091312521
0.01,0.433898758
0.02,0.44001745
0.03,0.430722838
0.04,0.421014617
0.05,0.412455481
0.06,0.405063
0.07,0.398646589
0.08,0.393022637
0.09,0.388043903
0.1,0.38359764
0.11,0.377444432
0.12,0.380683095
0.13,0.383133818
0.14,0.384990757
0.15,0.386398645
0.16,0.38744546
0.17,0.388213744
0.18,0.38876186
0.19,0.389131367
0.2,0.389357059
0.21,0.389464073
0.22,0.389476116
0.23,0.389409102
0.24,0.389274522
0.25,0.388668985
0.26,0.388534023
0.27,0.388372948
0.28,0.388792778
0.29,0.388635007
0.3,0.388254086
0.31,0.387813964
0.32,0.387320834
0.33,0.387861267
0.34,0.387632003
0.35,0.386599893
0.36,0.387168087
0.37,0.38693666
0.38,0.386703282
0.39,0.385618283
0.4,0.386220641
0.41,0.385720432
0.42,0.385201859
0.43,0.385511147
0.44,0.38527569
0.45,0.385042667
0.46,0.384812488
0.47,0.384585467
0.48,0.384361898
0.49,0.384142064
0.5,0.383925262
0.51,0.383712618
0.52,0.383504341
0.53,0.38330169
0.54,0.383103772
0.55,0.382910744
0.56,0.382082144
0.57,0.382221799
0.58,0.382366899
0.59,0.381932976
0.6,0.381504832
0.61,0.381398667
0.62,0.381047469
0.63,0.381176187
0.64,0.381072069
0.65,0.380974172
0.66,0.380882751
0.67,0.380797086
0.68,0.380718348
0.69,0.380646828
0.7,0.380471631
0.71,0.380179411
0.72,0.380205344
0.73,0.379974942
0.74,0.37981753
0.75,0.379662752
0.76,0.379510532
0.77,0.379360847
0.78,0.379213645
0.79,0.379068859
0.8,0.378926446
0.81,0.37908646
0.82,0.37924875
0.83,0.379413282
0.84,0.379580025
0.85,0.379748911
0.86,0.379919923
0.87,0.380092999
0.88,0.380268121
0.89,0.380445234
0.9,0.380624305
0.91,0.384353518
0.92,0.392542914
0.93,0.405832067
0.94,0.420875837
0.95,0.435919608
0.96,0.450963379
0.97,0.466007149
0.98,0.48105092
0.99,0.49609469
1,0.511138461
1.01,0.526182232
1.02,0.541226002
1.03,0.556269773
1.04,0.571313543
1.05,0.586357314
1.06,0.585114767
1.07,0.583855379
1.08,0.58258738
1.09,0.581316255
1.1,0.579651282
1.11,0.577779969
1.12,0.575960874
1.13,0.574184958
1.14,0.572447619
1.15,0.57074568
1.16,0.568836355
1.17,0.566950195
1.18,0.565094459
1.19,0.563020499
1.2,0.56022609
1.21,0.557410282
1.22,0.554628444
1.23,0.551879763
1.24,0.549163493
1.25,0.546478968
1.26,0.543825549
1.27,0.541202683
1.28,0.538609839
1.29,0.536046522
1.3,0.533512264
1.31,0.531006635
1.32,0.52852919
1.33,0.526079578
1.34,0.523657389
1.35,0.521262307
1.36,0.518893956
1.37,0.516552023
1.38,0.514236188
1.39,0.511946159
1.4,0.509681644
1.41,0.507442367
1.42,0.505228044
1.43,0.50303843
1.44,0.500858223
1.45,0.498693914
1.46,0.496553597
1.47,0.494437015
1.48,0.49234397
1.49,0.490274216
1.5,0.488070194
1.51,0.485731707
1.52,0.483404478
1.53,0.481088831
1.54,0.478785113
1.55,0.476493605
1.56,0.474214543
1.57,0.471948163
1.58,0.46969466
1.59,0.467454186
1.6,0.465226884
1.61,0.463012877
1.62,0.460812311
1.63,0.458625244
1.64,0.456451735
1.65,0.454291833
1.66,0.452145606
1.67,0.450013062
1.68,0.447894227
1.69,0.445789155
1.7,0.443697766
1.71,0.441620089
1.72,0.439556096
1.73,0.437505763
1.74,0.435469042
1.75,0.433445915
1.76,0.431436308
1.77,0.429440208
1.78,0.427457512
1.79,0.42548822
1.8,0.423532199
1.81,0.421597331
1.82,0.419673105
1.83,0.417761106
1.84,0.415861228
1.85,0.413973357
1.86,0.412097504
1.87,0.41023351
1.88,0.408381305
1.89,0.406540823
1.9,0.404711945
1.91,0.40289459
1.92,0.40108869
1.93,0.399294103
1.94,0.397510786
1.95,0.395738601
1.96,0.393977504
1.97,0.392227361
1.98,0.390396649
1.99,0.388576712
2,0.386767453
2.01,0.385141443
2.02,0.383520499
2.03,0.381910139
2.04,0.38031029
2.05,0.378720884
2.06,0.377141812
2.07,0.37557297
2.08,0.374014283
2.09,0.372465708
2.1,0.370927106
2.11,0.369398439
2.12,0.367879576
2.13,0.366370447
2.14,0.36487097
2.15,0.363381072
2.16,0.361900692
2.17,0.360429688
2.18,0.358968011
2.19,0.357515553
2.2,0.356072219
2.21,0.354647441
2.22,0.353251583
2.23,0.351864593
2.24,0.35048638
2.25,0.34911687
2.26,0.347755998
2.27,0.346403655
2.28,0.345059746
2.29,0.343724259
2.3,0.342397002
2.31,0.341077964
2.32,0.339767093
2.33,0.338464241
2.34,0.337169336
2.35,0.33588237
2.36,0.334603193
2.37,0.333331744
2.38,0.332067937
2.39,0.330811732
2.4,0.329563021
2.41,0.328321691
2.42,0.327087714
2.43,0.325861008
2.44,0.32464148
2.45,0.323429077
2.46,0.322501057
2.47,0.321579988
2.48,0.320665802
2.49,0.319758425
2.5,0.318857776
2.51,0.317963762
2.52,0.31707632
2.53,0.316195393
2.54,0.315320885
2.55,0.314452752
2.56,0.313590889
2.57,0.312735228
2.58,0.311885695
2.59,0.311042229
2.6,0.310204748
2.61,0.309373169
2.62,0.308547435
2.63,0.307727472
2.64,0.306913207
2.65,0.306104593
2.66,0.305301498
2.67,0.304503912
2.68,0.3037117
2.69,0.302924847
2.7,0.302143263
2.71,0.301366872
2.72,0.300595624
2.73,0.299829433
2.74,0.29906823
2.75,0.298311947
2.76,0.297560518
2.77,0.29681385
2.78,0.296071927
2.79,0.295334632
2.8,0.294601894
2.81,0.29387368
2.82,0.293149903
2.83,0.292430512
2.84,0.291715407
2.85,0.291004531
2.86,0.29029786
2.87,0.289595239
2.88,0.288896679
2.89,0.288202063
2.9,0.287511382
2.91,0.286824528
2.92,0.286141442
2.93,0.285462066
2.94,0.284786289
2.95,0.284114098
2.96,0.283445434
2.97,0.282780186
2.98,0.282118317
2.99,0.281459744
3,0.280804433
3.01,0.280090249
3.02,0.279437266
3.03,0.278787525
3.04,0.278140972
3.05,0.277497614
3.06,0.276857401
3.07,0.276220344
3.08,0.275586401
3.09,0.274955552
3.1,0.274327786
3.11,0.273703093
3.12,0.273081445
3.13,0.27246281
3.14,0.271847187
3.15,0.271234545
3.16,0.270624845
3.17,0.270018118
3.18,0.269414311
3.19,0.268813436
3.2,0.268215418
3.21,0.26762029
3.22,0.267028024
3.23,0.266438579
3.24,0.265851952
3.25,0.265268116
3.26,0.264687094
3.27,0.264108834
3.28,0.263533291
3.29,0.262960477
3.3,0.262390383
3.31,0.261834372
3.32,0.261274531
3.33,0.260717482
3.34,0.260163109
3.35,0.259611485
3.36,0.25906255
3.37,0.258516309
3.38,0.257972709
3.39,0.25743175
3.4,0.256893448
3.41,0.256357739
3.42,0.255824644
3.43,0.255294102
3.44,0.25476617
3.45,0.254240761
3.46,0.253717889
3.47,0.253197527
3.48,0.252679697
3.49,0.252164336
3.5,0.251651454
3.51,0.251141042
3.52,0.250633068
3.53,0.25012752
3.54,0.249624389
3.55,0.249123658
3.56,0.248625313
3.57,0.248129336
3.58,0.247635709
3.59,0.247158683
3.6,0.246693074
3.61,0.246229769
3.62,0.245768802
3.63,0.245310067
3.64,0.244853631
3.65,0.244399444
3.66,0.243947497
3.67,0.243497789
3.68,0.24305028
3.69,0.242605006
3.7,0.242161894
3.71,0.241720964
3.72,0.241282216
3.73,0.240845604
3.74,0.240411109
3.75,0.239978751
3.76,0.239548512
3.77,0.239120353
3.78,0.238694305
3.79,0.238270294
3.8,0.237848342
3.81,0.237428458
3.82,0.237010613
3.83,0.236594771
3.84,0.236180949
3.85,0.235769121
3.86,0.23532546
3.87,0.234883778
3.88,0.234444057
3.89,0.23400627
3.9,0.23357043
3.91,0.233136513
3.92,0.232704526
3.93,0.232274409
3.94,0.231846183
3.95,0.231419842
3.96,0.230995365
3.97,0.230572719
3.98,0.230151936
3.99,0.229732991
4,0.229315849
4.01,0.228925386
4.02,0.228536718
4.03,0.228149797
4.04,0.227764654
4.05,0.227381248
4.06,0.227000882
4.07,0.226586923
4.08,0.226174635
4.09,0.225764047
4.1,0.225355107
4.11,0.224947819
4.12,0.224542199
4.13,0.224138193
4.14,0.223735834
4.15,0.22333509
4.16,0.222935955
4.17,0.222538427
4.18,0.22214249
4.19,0.221748132
4.2,0.221355354
4.21,0.220964137
4.22,0.22057448
4.23,0.220186367
4.24,0.219799798
4.25,0.219414744
4.26,0.219031228
4.27,0.218649225
4.28,0.21826872
4.29,0.217889709
4.3,0.21751218
4.31,0.217136143
4.32,0.21676155
4.33,0.216388427
4.34,0.216016766
4.35,0.215646538
4.36,0.215277739
4.37,0.214910367
4.38,0.214544421
4.39,0.21418804
4.4,0.213851747
4.41,0.213516305
4.42,0.213181712
4.43,0.212847982
4.44,0.212515073
4.45,0.212182995
4.46,0.211851748
4.47,0.211521348
4.48,0.211191751
4.49,0.21086298
4.5,0.210535017
4.51,0.210207859
4.52,0.209881517
4.53,0.209555975
4.54,0.209231227
4.55,0.208907277
4.56,0.208584097
4.57,0.208261716
4.58,0.207940108
4.59,0.207619277
4.6,0.207299221
4.61,0.206979928
4.62,0.206661397
4.63,0.206343614
4.64,0.206026595
4.65,0.205710332
4.66,0.205394797
4.67,0.205080006
4.68,0.20476597
4.69,0.204452644
4.7,0.20414006
4.71,0.203828197
4.72,0.203517042
4.73,0.203206603
4.74,0.202896888
4.75,0.202587886
4.76,0.202279554
4.77,0.20197194
4.78,0.201665021
4.79,0.201358782
4.8,0.201053233
4.81,0.200748359
4.82,0.200444157
4.83,0.200140632
4.84,0.199837775
4.85,0.199535571
4.86,0.199234041
4.87,0.198933158
4.88,0.198632918
4.89,0.198333331
4.9,0.198034379
4.91,0.197736069
4.92,0.197438384
4.93,0.197141344
4.94,0.196844896
4.95,0.196549107
4.96,0.1962539
4.97,0.195959327
4.98,0.195665342
4.99,0.195371975
5,0.195079185
5.01,0.194846482
5.02,0.194570906
5.03,0.19429622
5.04,0.194022401
5.05,0.193749443
5.06,0.193477357
5.07,0.193206114
5.08,0.192935729
5.09,0.19266618
5.1,0.192397456
5.11,0.192129576
5.12,0.191862509
5.13,0.191596245
5.14,0.191330806
5.15,0.191066164
5.16,0.190802313
5.17,0.190539259
5.18,0.190276979
5.19,0.190015486
5.2,0.189754755
5.21,0.189494796
5.22,0.189235594
5.23,0.188977138
5.24,0.188719426
5.25,0.188462455
5.26,0.188206211
5.27,0.187950699
5.28,0.187695911
5.29,0.187441832
5.3,0.187188458
5.31,0.1869358
5.32,0.186683839
5.33,0.186432558
5.34,0.18618196
5.35,0.185932055
5.36,0.185682801
5.37,0.185434234
5.38,0.185186308
5.39,0.184939054
5.4,0.18469245
5.41,0.184432273
5.42,0.184172963
5.43,0.1839144
5.44,0.183656611
5.45,0.183399555
5.46,0.183143241
5.47,0.182887651
5.48,0.182632803
5.49,0.182378648
5.5,0.18212521
5.51,0.181872485
5.52,0.181620443
5.53,0.1813691
5.54,0.181118436
5.55,0.18086845
5.56,0.180619143
5.57,0.180370487
5.58,0.180122493
5.59,0.179875157
5.6,0.179628461
5.61,0.179382404
5.62,0.179136977
5.63,0.178892176
5.64,0.178647992
5.65,0.178404428
5.66,0.178161455
5.67,0.177919091
5.68,0.177677322
5.69,0.17743614
5.7,0.177195533
5.71,0.176955514
5.72,0.176716048
5.73,0.17647716
5.74,0.176262352
5.75,0.176065354
5.76,0.175868916
5.77,0.17567302
5.78,0.175477643
5.79,0.175282799
5.8,0.175088491
5.81,0.174894679
5.82,0.174701374
5.83,0.174508581
5.84,0.174316285
5.85,0.174124485
5.86,0.173933162
5.87,0.17374232
5.88,0.173551955
5.89,0.173362053
5.9,0.173172611
5.91,0.172983639
5.92,0.172795103
5.93,0.17260703
5.94,0.172419373
5.95,0.172232157
5.96,0.172045376
5.97,0.171859022
5.98,0.171673069
5.99,0.17148755
6,0.171302405
