Mach,CD Power-Off
16.97,0.096254785
16.98,0.096246855
16.99,0.096238923
17,0.096231005
17.01,0.096223107
17.02,0.096215209
17.03,0.096207328
17.04,0.096199452
17.05,0.096191606
17.06,0.096183751
17.07,0.096175915
17.08,0.096168086
17.09,0.096160282
17.1,0.096152478
17.11,0.096144684
17.12,0.096136899
17.13,0.096129133
17.14,0.096121368
17.15,0.096113625
17.16,0.096105882
17.17,0.09609816
17.18,0.096090444
17.19,0.096082731
17.2,0.096073865
17.21,0.096065806
17.22,0.096057744
17.23,0.096049696
17.24,0.096041665
17.25,0.096033635
17.26,0.096025615
17.27,0.096017611
17.28,0.096009619
17.29,0.096001628
17.3,0.095993647
17.31,0.095985684
17.32,0.095977738
17.33,0.095969785
17.34,0.09596185
17.35,0.095953925
17.36,0.095946018
17.37,0.095938112
17.38,0.095930216
17.39,0.09592233
17.4,0.095914463
17.41,0.095906591
17.42,0.095898743
17.43,0.095890903
17.44,0.095883063
17.45,0.095875242
17.46,0.095867432
17.47,0.095859626
17.48,0.095851833
17.49,0.095844049
17.5,0.095836274
17.51,0.095828517
17.52,0.09582076
17.53,0.095813003
17.54,0.095805276
17.55,0.095797558
17.56,0.095789834
17.57,0.095782124
17.58,0.095774433
17.59,0.095766751
17.6,0.095759074
17.61,0.0957514
17.62,0.095743744
17.63,0.095736108
17.64,0.095728471
17.65,0.09572084
17.66,0.09571323
17.67,0.09570562
17.68,0.095698018
17.69,0.095690425
17.7,0.09568285
17.71,0.095675275
17.72,0.095667708
17.73,0.095660161
17.74,0.09565262
17.75,0.095645089
17.76,0.095637559
17.77,0.095630047
17.78,0.095622553
17.79,0.095615055
17.8,0.09560756
17.81,0.095600083
17.82,0.095592625
17.83,0.095585165
17.84,0.09557771
17.85,0.095570267
17.86,0.095562844
17.87,0.095555427
17.88,0.095548011
17.89,0.095540611
17.9,0.095533221
17.91,0.095525829
17.92,0.095518457
17.93,0.095511089
17.94,0.095503734
17.95,0.095496387
17.96,0.095489049
17.97,0.095481719
17.98,0.095474397
17.99,0.09546708
18,0.095459775
18.01,0.095452488
18.02,0.0954452
18.03,0.095437918
18.04,0.095430656
18.05,0.095423403
18.06,0.095416149
18.07,0.095408912
18.08,0.09540167
18.09,0.095394461
18.1,0.095387239
18.11,0.095380036
18.12,0.095372848
18.13,0.095365651
18.14,0.095358471
18.15,0.0953513
18.16,0.095344148
18.17,0.09533699
18.18,0.095329845
18.19,0.095322707
18.2,0.095315587
18.21,0.095308464
18.22,0.095301348
18.23,0.095294252
18.24,0.095287164
18.25,0.095280075
18.26,0.095273003
18.27,0.095265926
18.28,0.09525888
18.29,0.095251822
18.3,0.095244783
18.31,0.095237751
18.32,0.095230724
18.33,0.095223708
18.34,0.0952167
18.35,0.095209711
18.36,0.095202715
18.37,0.095195731
18.38,0.095188753
18.39,0.095181795
18.4,0.095174834
18.41,0.095167878
18.42,0.095160933
18.43,0.095154015
18.44,0.095147085
18.45,0.09514016
18.46,0.095133257
18.47,0.09512637
18.48,0.095119471
18.49,0.09511259
18.5,0.095105706
18.51,0.095098848
18.52,0.09509198
18.53,0.095085129
18.54,0.095078296
18.55,0.095071461
18.56,0.095064631
18.57,0.09505781
18.58,0.095051007
18.59,0.095044203
18.6,0.095037402
18.61,0.095030612
18.62,0.09502384
18.63,0.095017076
18.64,0.095010308
18.65,0.095003546
18.66,0.094996814
18.67,0.094990069
18.68,0.094983341
18.69,0.094976608
18.7,0.094969906
18.71,0.09496319
18.72,0.094956493
18.73,0.094949803
18.74,0.094943129
18.75,0.094936441
18.76,0.094929772
18.77,0.094923122
18.78,0.094916468
18.79,0.094909819
18.8,0.094903179
18.81,0.094896558
18.82,0.094889933
18.83,0.094883316
18.84,0.094876703
18.85,0.09487011
18.86,0.094863524
18.87,0.094856937
18.88,0.094850356
18.89,0.094843799
18.9,0.094837232
18.91,0.094830682
18.92,0.094824129
18.93,0.094817601
18.94,0.094811063
18.95,0.094804542
18.96,0.094798028
18.97,0.094791531
18.98,0.094785018
18.99,0.094778525
19,0.09477205
19.01,0.094765571
19.02,0.094759099
19.03,0.094752631
19.04,0.094746183
19.05,0.094739733
19.06,0.09473329
19.07,0.094726852
19.08,0.09472043
19.09,0.094714007
19.1,0.094707601
19.11,0.094701191
19.12,0.094694797
19.13,0.094688411
19.14,0.094682023
19.15,0.094675642
19.16,0.094669287
19.17,0.094662916
19.18,0.094656566
19.19,0.094650211
19.2,0.094643884
19.21,0.094637554
19.22,0.094631217
19.23,0.094624911
19.24,0.0946186
19.25,0.094612296
19.26,0.094605999
19.27,0.094599717
19.28,0.094593423
19.29,0.094587147
19.3,0.094580877
19.31,0.094574621
19.32,0.094568375
19.33,0.094562125
19.34,0.094555882
19.35,0.094549655
19.36,0.094543422
19.37,0.094537199
19.38,0.094530992
19.39,0.094524793
19.4,0.094518589
19.41,0.094512399
19.42,0.094506219
19.43,0.094500036
19.44,0.094493868
19.45,0.094487705
19.46,0.094481551
19.47,0.094475403
19.48,0.094469252
19.49,0.094463117
19.5,0.094456996
19.51,0.094450874
19.52,0.094444749
19.53,0.09443864
19.54,0.094432548
19.55,0.09442645
19.56,0.094420359
19.57,0.094414276
19.58,0.0944082
19.59,0.09440214
19.6,0.094396063
19.61,0.094390015
19.62,0.094383973
19.63,0.094377928
19.64,0.094371891
19.65,0.094365865
19.66,0.094359839
19.67,0.09435383
19.68,0.094347816
19.69,0.094341816
19.7,0.094335825
19.71,0.09432983
19.72,0.094323843
19.73,0.094317881
19.74,0.094311902
19.75,0.094305942
19.76,0.094299988
19.77,0.094294041
19.78,0.09428809
19.79,0.094282153
19.8,0.094276224
19.81,0.094270311
19.82,0.094264385
19.83,0.094258475
19.84,0.094252568
19.85,0.09424668
19.86,0.094240787
19.87,0.094234893
19.88,0.09422902
19.89,0.094223146
19.9,0.094217278
19.91,0.094211418
19.92,0.094205572
19.93,0.094199719
19.94,0.094193875
19.95,0.094188038
19.96,0.094182217
19.97,0.094176402
19.98,0.094170579
19.99,0.094164767
20,0.094158969
20.01,0.094153177
20.02,0.094147382
20.03,0.09414159
20.04,0.094135826
20.05,0.094130048
20.06,0.094124277
20.07,0.094118518
20.08,0.094112768
20.09,0.094107023
20.1,0.094101275
20.11,0.094095553
20.12,0.094089813
20.13,0.094084092
20.14,0.094078378
20.15,0.094072669
20.16,0.094066966
20.17,0.094061266
20.18,0.094055564
20.19,0.094049888
20.2,0.094044208
20.21,0.094038534
20.22,0.094032862
20.23,0.0940272
20.24,0.094021543
20.25,0.094015892
20.26,0.094010244
20.27,0.094004614
20.28,0.09399898
20.29,0.093993351
20.3,0.093987738
20.31,0.093982129
20.32,0.093976517
20.33,0.093970912
20.34,0.093965322
20.35,0.093959727
20.36,0.093954135
20.37,0.093948552
20.38,0.093942985
20.39,0.093937424
20.4,0.093931855
20.41,0.093926304
20.42,0.093920759
20.43,0.09391521
20.44,0.093909676
20.45,0.093904133
20.46,0.093898622
20.47,0.093893094
20.48,0.093887572
20.49,0.093882065
20.5,0.093876562
20.51,0.093871066
20.52,0.093865577
20.53,0.093860093
20.54,0.093854615
20.55,0.093849138
20.56,0.09384366
20.57,0.093838208
20.58,0.093832751
20.59,0.093827297
20.6,0.093821841
20.61,0.09381641
20.62,0.093810974
20.63,0.093805535
20.64,0.093800119
20.65,0.093794699
20.66,0.093789285
20.67,0.093783877
20.68,0.093778473
20.69,0.093773084
20.7,0.093767692
20.71,0.093762305
20.72,0.093756922
20.73,0.093751557
20.74,0.093746183
20.75,0.093740817
20.76,0.093735467
20.77,0.093730111
20.78,0.093724769
20.79,0.093719425
20.8,0.093714096
20.81,0.093708761
20.82,0.093703443
20.83,0.093698117
20.84,0.093692808
20.85,0.093687495
20.86,0.093682197
20.87,0.093676894
20.88,0.093671608
20.89,0.093666323
20.9,0.093661036
20.91,0.093655764
20.92,0.093650497
20.93,0.093645233
20.94,0.093639967
20.95,0.093634715
20.96,0.093629469
20.97,0.093624229
20.98,0.09361898
20.99,0.093613758
21,0.093608523
21.01,0.093603302
21.02,0.093598084
21.03,0.093592873
21.04,0.093587668
21.05,0.093582468
21.06,0.093577263
21.07,0.09357208
21.08,0.093566895
21.09,0.093561714
21.1,0.09355654
21.11,0.093551369
21.12,0.093546202
21.13,0.093541042
21.14,0.093535888
21.15,0.093530747
21.16,0.093525599
21.17,0.093520449
21.18,0.093515323
21.19,0.093510194
21.2,0.093505078
21.21,0.093499958
21.22,0.093494851
21.23,0.09348973
21.24,0.093484634
21.25,0.093479534
21.26,0.093474446
21.27,0.093469355
21.28,0.093464269
21.29,0.093459188
21.3,0.093454122
21.31,0.093449048
21.32,0.093443992
21.33,0.09343893
21.34,0.093433884
21.35,0.093428829
21.36,0.093423783
21.37,0.09341875
21.38,0.093413722
21.39,0.093408691
21.4,0.093403672
21.41,0.093398657
21.42,0.093393638
21.43,0.093388635
21.44,0.093383627
21.45,0.09337863
21.46,0.093373641
21.47,0.093368647
21.48,0.093363668
21.49,0.093358693
21.5,0.093353721
21.51,0.093348744
21.52,0.093343784
21.53,0.093338828
21.54,0.093333874
21.55,0.093328928
21.56,0.093323976
21.57,0.093319049
21.58,0.093314106
21.59,0.093309176
21.6,0.093304242
21.61,0.093299334
21.62,0.09329442
21.63,0.093289512
21.64,0.093284604
21.65,0.093279705
21.66,0.093274809
21.67,0.093269908
21.68,0.09326503
21.69,0.093260148
21.7,0.093255272
21.71,0.093250389
21.72,0.093245531
21.73,0.093240668
21.74,0.093235808
21.75,0.093230954
21.76,0.093226113
21.77,0.093221269
21.78,0.093216426
21.79,0.093211591
21.8,0.09320676
21.81,0.093201933
21.82,0.093197111
21.83,0.09319229
21.84,0.093187486
21.85,0.093182677
21.86,0.093177874
21.87,0.093173081
21.88,0.093168286
21.89,0.093163495
21.9,0.093158708
21.91,0.093153947
21.92,0.093149169
21.93,0.093144394
21.94,0.093139625
21.95,0.093134871
21.96,0.093130112
21.97,0.093125356
21.98,0.093120613
21.99,0.093115876
22,0.093111135
22.01,0.093106396
22.02,0.093101661
22.03,0.093096941
22.04,0.093092227
22.05,0.093087506
22.06,0.093082802
22.07,0.093078098
22.08,0.09307339
22.09,0.093068688
22.1,0.093064
22.11,0.093059313
22.12,0.093054623
22.13,0.093049947
22.14,0.093045276
22.15,0.0930406
22.16,0.093035936
22.17,0.093031266
22.18,0.093026612
22.19,0.093021962
22.2,0.093017307
22.21,0.093012664
22.22,0.093008026
22.23,0.093003393
22.24,0.092998755
22.25,0.092994131
22.26,0.092989508
22.27,0.092984893
22.28,0.092980272
22.29,0.092975674
22.3,0.092971071
22.31,0.092966461
22.32,0.092961865
22.33,0.092957275
22.34,0.092952689
22.35,0.092948095
22.36,0.092943517
22.37,0.092938953
22.38,0.092934373
22.39,0.092929808
22.4,0.092925245
22.41,0.092920687
22.42,0.092916135
22.43,0.092911585
22.44,0.09290703
22.45,0.092902498
22.46,0.092897961
22.47,0.092893429
22.48,0.092888901
22.49,0.092884377
22.5,0.092879855
22.51,0.092875338
22.52,0.092870837
22.53,0.092866319
22.54,0.092861813
22.55,0.092857314
22.56,0.092852827
22.57,0.092848336
22.58,0.092843848
22.59,0.092839353
22.6,0.092834884
22.61,0.092830408
22.62,0.092825936
22.63,0.09282147
22.64,0.092817014
22.65,0.092812555
22.66,0.0928081
22.67,0.092803648
22.68,0.092799211
22.69,0.092794755
22.7,0.092790325
22.71,0.09278589
22.72,0.092781469
22.73,0.09277704
22.74,0.092772616
22.75,0.092768197
22.76,0.092763791
22.77,0.092759379
22.78,0.09275497
22.79,0.092750576
22.8,0.092746176
22.81,0.09274178
22.82,0.092737389
22.83,0.092733008
22.84,0.092728623
22.85,0.092724242
22.86,0.092719867
22.87,0.092715514
22.88,0.092711144
22.89,0.092706778
22.9,0.092702418
22.91,0.092698071
22.92,0.092693715
22.93,0.092686154
22.94,0.092681605
22.95,0.09267707
22.96,0.092672528
22.97,0.092667988
22.98,0.092663466
22.99,0.092658945
23,0.09265442
23.01,0.092649898
23.02,0.092645398
23.03,0.092640885
23.04,0.092636375
23.05,0.09263187
23.06,0.092627388
23.07,0.092622888
23.08,0.092618394
23.09,0.092613904
23.1,0.092609439
23.11,0.092604955
23.12,0.092600476
23.13,0.092596012
23.14,0.092591552
23.15,0.092587096
23.16,0.092582631
23.17,0.092578183
23.18,0.092573728
23.19,0.092569287
23.2,0.092564841
23.21,0.092560416
23.22,0.092555975
23.23,0.092551541
23.24,0.092547119
23.25,0.092542701
23.26,0.092538286
23.27,0.092533866
23.28,0.09252946
23.29,0.092525058
23.3,0.092520647
23.31,0.092516253
23.32,0.092511853
23.33,0.092507476
23.34,0.092503092
23.35,0.092498701
23.36,0.092494325
23.37,0.092489954
23.38,0.092485576
23.39,0.092481212
23.4,0.09247685
23.41,0.092472493
23.42,0.092468131
23.43,0.092463781
23.44,0.092459444
23.45,0.092455092
23.46,0.092450756
23.47,0.092446421
23.48,0.092442091
23.49,0.092437762
23.5,0.09243343
23.51,0.09242911
23.52,0.092424796
23.53,0.092420484
23.54,0.092416174
23.55,0.09241186
23.56,0.092407569
23.57,0.092403262
23.58,0.09239897
23.59,0.092394678
23.6,0.092390392
23.61,0.09238611
23.62,0.092381832
23.63,0.092377558
23.64,0.092373284
23.65,0.092369017
23.66,0.092364743
23.67,0.092360494
23.68,0.092356234
23.69,0.092351982
23.7,0.092347723
23.71,0.092343487
23.72,0.092339245
23.73,0.092334995
23.74,0.092330761
23.75,0.09232654
23.76,0.092322313
23.77,0.092318079
23.78,0.092313856
23.79,0.09230965
23.8,0.092305427
23.81,0.092301217
23.82,0.092297009
23.83,0.092292817
23.84,0.092288618
23.85,0.092284424
23.86,0.092280232
23.87,0.092276042
23.88,0.092271857
23.89,0.092267676
23.9,0.092263509
23.91,0.092259325
23.92,0.092255153
23.93,0.092250986
23.94,0.092246833
23.95,0.092242673
23.96,0.092238517
23.97,0.092234353
23.98,0.092230213
23.99,0.092226067
24,0.092221925
24.01,0.092217784
24.02,0.092213649
24.03,0.092209517
24.04,0.092205389
24.05,0.092201275
24.06,0.092197153
24.07,0.092193033
24.08,0.092188919
24.09,0.092184818
24.1,0.092180711
24.11,0.092176595
24.12,0.092172494
24.13,0.092168408
24.14,0.092164314
24.15,0.092160223
24.16,0.092156134
24.17,0.092152061
24.18,0.092147981
24.19,0.092143904
24.2,0.092139829
24.21,0.092135771
24.22,0.092131704
24.23,0.092127641
24.24,0.092123581
24.25,0.092119533
24.26,0.092115481
24.27,0.09211142
24.28,0.092107384
24.29,0.092103342
24.3,0.092099311
24.31,0.092095265
24.32,0.092091242
24.33,0.092087213
24.34,0.092083198
24.35,0.092079163
24.36,0.092075153
24.37,0.092071137
24.38,0.092067136
24.39,0.092063117
24.4,0.092059118
24.41,0.092055116
24.42,0.092051126
24.43,0.092047121
24.44,0.092043136
24.45,0.092039157
24.46,0.092035172
24.47,0.092031189
24.48,0.092027219
24.49,0.092023241
24.5,0.092019268
24.51,0.092015309
24.52,0.092011343
24.53,0.092007378
24.54,0.092003417
24.55,0.091999471
24.56,0.091995518
24.57,0.091991569
24.58,0.091987622
24.59,0.091983687
24.6,0.091979746
24.61,0.091975819
24.62,0.091971886
24.63,0.091967965
24.64,0.091964036
24.65,0.091960112
24.66,0.091956192
24.67,0.091952283
24.68,0.091948367
24.69,0.091944456
24.7,0.091940559
24.71,0.091936664
24.72,0.091932752
24.73,0.091928861
24.74,0.091924976
24.75,0.091921084
24.76,0.091917196
24.77,0.091913308
24.78,0.091909435
24.79,0.091905556
24.8,0.09190169
24.81,0.091897817
24.82,0.091893957
24.83,0.091890089
24.84,0.091886225
24.85,0.091882365
24.86,0.091878518
24.87,0.091874671
24.88,0.091870821
24.89,0.091866973
24.9,0.091863138
24.91,0.091859297
24.92,0.091855466
24.93,0.091851642
24.94,0.091847809
24.95,0.09184398
24.96,0.091840154
24.97,0.091836339
24.98,0.091832519
24.99,0.091828702
25,0.091824898
0.01,0.447090763
0.02,0.453209454
0.03,0.443914842
0.04,0.434206621
0.05,0.425647485
0.06,0.418255004
0.07,0.411838593
0.08,0.406214641
0.09,0.401235907
0.1,0.396789644
0.11,0.390636437
0.12,0.393875099
0.13,0.396325822
0.14,0.398182761
0.15,0.399590649
0.16,0.400637464
0.17,0.401405748
0.18,0.401953864
0.19,0.402323371
0.2,0.402549063
0.21,0.402656077
0.22,0.40266812
0.23,0.402601106
0.24,0.402466526
0.25,0.401860989
0.26,0.401726027
0.27,0.401564952
0.28,0.401984782
0.29,0.401827011
0.3,0.40144609
0.31,0.401005968
0.32,0.400512838
0.33,0.401053272
0.34,0.400824007
0.35,0.399791897
0.36,0.400360091
0.37,0.400128664
0.38,0.399895286
0.39,0.398810287
0.4,0.399412645
0.41,0.398912436
0.42,0.398393863
0.43,0.398703151
0.44,0.398467694
0.45,0.398234671
0.46,0.398004492
0.47,0.397777471
0.48,0.397553902
0.49,0.397334068
0.5,0.397117266
0.51,0.396904622
0.52,0.396696345
0.53,0.396493695
0.54,0.396295776
0.55,0.396102748
0.56,0.395274148
0.57,0.395413803
0.58,0.395558903
0.59,0.395393413
0.6,0.395233702
0.61,0.395395969
0.62,0.395313204
0.63,0.395710355
0.64,0.39587467
0.65,0.396045206
0.66,0.396222217
0.67,0.396404985
0.68,0.39659468
0.69,0.396791593
0.7,0.396884829
0.71,0.396861042
0.72,0.397155407
0.73,0.397193438
0.74,0.397304459
0.75,0.397418114
0.76,0.397534326
0.77,0.397653074
0.78,0.397774305
0.79,0.397897952
0.8,0.398023972
0.81,0.398452418
0.82,0.398883142
0.83,0.399316106
0.84,0.399751282
0.85,0.400188601
0.86,0.400628045
0.87,0.401069554
0.88,0.401513109
0.89,0.401958655
0.9,0.402406159
0.91,0.406283488
0.92,0.414917235
0.93,0.429149431
0.94,0.445412766
0.95,0.461676101
0.96,0.477939435
0.97,0.49420277
0.98,0.510466105
0.99,0.52672944
1,0.542992774
1.01,0.559256109
1.02,0.575519444
1.03,0.591782778
1.04,0.608046113
1.05,0.624309448
1.06,0.62290612
1.07,0.621485953
1.08,0.620057174
1.09,0.618625268
1.1,0.616799515
1.11,0.614767422
1.12,0.612787547
1.13,0.610850851
1.14,0.608952732
1.15,0.607090013
1.16,0.605019908
1.17,0.602972968
1.18,0.600956452
1.19,0.598721712
1.2,0.59587103
1.21,0.593055222
1.22,0.590273383
1.23,0.587524703
1.24,0.584808433
1.25,0.582123908
1.26,0.579470489
1.27,0.576847623
1.28,0.574254779
1.29,0.571691462
1.3,0.569157204
1.31,0.566651575
1.32,0.56417413
1.33,0.561724518
1.34,0.559302329
1.35,0.556907247
1.36,0.554538896
1.37,0.552196963
1.38,0.549881128
1.39,0.547591098
1.4,0.545326584
1.41,0.543087307
1.42,0.540872984
1.43,0.53868337
1.44,0.536503163
1.45,0.534338854
1.46,0.532198537
1.47,0.530081955
1.48,0.52798891
1.49,0.525919156
1.5,0.523715134
1.51,0.521376647
1.52,0.519049418
1.53,0.516733771
1.54,0.514430052
1.55,0.512138544
1.56,0.509859483
1.57,0.507593103
1.58,0.5053396
1.59,0.503099126
1.6,0.500871824
1.61,0.498657817
1.62,0.496457251
1.63,0.494270184
1.64,0.492096675
1.65,0.489936773
1.66,0.487790546
1.67,0.485658001
1.68,0.483539167
1.69,0.481434095
1.7,0.479342706
1.71,0.477265029
1.72,0.475201036
1.73,0.473150703
1.74,0.471113982
1.75,0.469090855
1.76,0.467081248
1.77,0.465085148
1.78,0.463102452
1.79,0.461133159
1.8,0.459177139
1.81,0.457242271
1.82,0.455318045
1.83,0.453406045
1.84,0.451506168
1.85,0.449618296
1.86,0.447742444
1.87,0.44587845
1.88,0.444026245
1.89,0.442185763
1.9,0.440356885
1.91,0.43853953
1.92,0.43673363
1.93,0.434939043
1.94,0.433155726
1.95,0.431383541
1.96,0.429622443
1.97,0.427872301
1.98,0.426133032
1.99,0.424404539
2,0.422686724
2.01,0.421152158
2.02,0.419622657
2.03,0.41810374
2.04,0.416595335
2.05,0.415097373
2.06,0.413609745
2.07,0.412132347
2.08,0.410665103
2.09,0.409207971
2.1,0.407760813
2.11,0.406323591
2.12,0.40489617
2.13,0.403478486
2.14,0.402070452
2.15,0.400671997
2.16,0.399283062
2.17,0.397903501
2.18,0.396533268
2.19,0.395172253
2.2,0.393820363
2.21,0.392487028
2.22,0.391182614
2.23,0.389887068
2.24,0.388600298
2.25,0.387322233
2.26,0.386052804
2.27,0.384791905
2.28,0.383539439
2.29,0.382295396
2.3,0.381059583
2.31,0.379831989
2.32,0.378612561
2.33,0.377401153
2.34,0.376197692
2.35,0.375002169
2.36,0.373814435
2.37,0.372634431
2.38,0.371462067
2.39,0.370297305
2.4,0.369140038
2.41,0.367990152
2.42,0.366847619
2.43,0.365712357
2.44,0.364584272
2.45,0.363463313
2.46,0.362349372
2.47,0.361242383
2.48,0.360142277
2.49,0.35904898
2.5,0.35796241
2.51,0.356882477
2.52,0.355809114
2.53,0.354742267
2.54,0.353681838
2.55,0.352627785
2.56,0.351580003
2.57,0.350538421
2.58,0.349502968
2.59,0.348473582
2.6,0.34745018
2.61,0.346432681
2.62,0.345421027
2.63,0.344415143
2.64,0.343414958
2.65,0.342420424
2.66,0.341431409
2.67,0.340447902
2.68,0.339469771
2.69,0.338496997
2.7,0.337529493
2.71,0.336567182
2.72,0.335610014
2.73,0.334657902
2.74,0.333710779
2.75,0.332768576
2.76,0.331831227
2.77,0.330898638
2.78,0.329970795
2.79,0.32904758
2.8,0.328128922
2.81,0.327214788
2.82,0.326305091
2.83,0.325399779
2.84,0.324498754
2.85,0.323601958
2.86,0.322709366
2.87,0.321820826
2.88,0.320936346
2.89,0.320055809
2.9,0.319179208
2.91,0.318306434
2.92,0.317437427
2.93,0.316572131
2.94,0.315710434
2.95,0.314852323
2.96,0.313997739
2.97,0.31314657
2.98,0.312298781
2.99,0.311454287
3,0.310613056
3.01,0.30980354
3.02,0.309055224
3.03,0.308310149
3.04,0.307568263
3.05,0.306829572
3.06,0.306094025
3.07,0.305361636
3.08,0.30463236
3.09,0.303906177
3.1,0.303183078
3.11,0.302463053
3.12,0.301746071
3.13,0.301032103
3.14,0.300321147
3.15,0.299613172
3.16,0.298908139
3.17,0.298206078
3.18,0.297506938
3.19,0.29681073
3.2,0.296117379
3.21,0.295426918
3.22,0.294739319
3.23,0.294054541
3.24,0.293372581
3.25,0.292693412
3.26,0.292017057
3.27,0.291343463
3.28,0.290672587
3.29,0.29000444
3.3,0.289339013
3.31,0.288687668
3.32,0.288032495
3.33,0.287380112
3.34,0.286730406
3.35,0.286083449
3.36,0.285439182
3.37,0.284797607
3.38,0.284158674
3.39,0.283522381
3.4,0.282888746
3.41,0.282257705
3.42,0.281629276
3.43,0.281003402
3.44,0.280380136
3.45,0.279759394
3.46,0.279141189
3.47,0.278525493
3.48,0.277912331
3.49,0.277301637
3.5,0.276693422
3.51,0.276087677
3.52,0.27548437
3.53,0.274883489
3.54,0.274285024
3.55,0.27368896
3.56,0.273095282
3.57,0.272503972
3.58,0.271915012
3.59,0.271342652
3.6,0.27078171
3.61,0.270223072
3.62,0.269666772
3.63,0.269112704
3.64,0.268560935
3.65,0.268011415
3.66,0.267464135
3.67,0.266919093
3.68,0.266376251
3.69,0.265835644
3.7,0.2652972
3.71,0.264760936
3.72,0.264226855
3.73,0.26369491
3.74,0.263165081
3.75,0.262637391
3.76,0.262111819
3.77,0.261588327
3.78,0.261066945
3.79,0.260547601
3.8,0.260030316
3.81,0.259515099
3.82,0.25900192
3.83,0.258490745
3.84,0.25798159
3.85,0.25747443
3.86,0.256969241
3.87,0.256466031
3.88,0.255964783
3.89,0.255465469
3.9,0.2549681
3.91,0.254472656
3.92,0.253979141
3.93,0.253487497
3.94,0.252997743
3.95,0.252509875
3.96,0.252023871
3.97,0.251539697
3.98,0.251057386
3.99,0.250576914
4,0.250098244
4.01,0.249646253
4.02,0.249196058
4.03,0.248747609
4.04,0.248300939
4.05,0.247856006
4.06,0.247414112
4.07,0.246938625
4.08,0.246464809
4.09,0.245992694
4.1,0.245522226
4.11,0.245053411
4.12,0.244586263
4.13,0.244120729
4.14,0.243656843
4.15,0.243194571
4.16,0.242733909
4.17,0.242274854
4.18,0.241817388
4.19,0.241361503
4.2,0.240907198
4.21,0.240454453
4.22,0.240003268
4.23,0.239553628
4.24,0.239105531
4.25,0.23865895
4.26,0.238213906
4.27,0.237770376
4.28,0.237328343
4.29,0.236887805
4.3,0.236448748
4.31,0.236011183
4.32,0.235575063
4.33,0.235140412
4.34,0.234707224
4.35,0.234275468
4.36,0.233845142
4.37,0.233416242
4.38,0.232988768
4.39,0.2325627
4.4,0.232138021
4.41,0.231714734
4.42,0.231292832
4.43,0.230872323
4.44,0.230453164
4.45,0.230035358
4.46,0.229618902
4.47,0.22920381
4.48,0.228790031
4.49,0.228377586
4.5,0.227966454
4.51,0.227556625
4.52,0.227148109
4.53,0.226740884
4.54,0.226334943
4.55,0.225930283
4.56,0.225526875
4.57,0.225124744
4.58,0.22472386
4.59,0.224324223
4.6,0.223925828
4.61,0.223528658
4.62,0.223132711
4.63,0.222737969
4.64,0.222344443
4.65,0.221952122
4.66,0.221560976
4.67,0.221171017
4.68,0.220782252
4.69,0.220394634
4.7,0.220008191
4.71,0.219622899
4.72,0.219238741
4.73,0.218855723
4.74,0.218473851
4.75,0.218093107
4.76,0.217713449
4.77,0.21733492
4.78,0.216957494
4.79,0.216581154
4.8,0.216205906
4.81,0.215831732
4.82,0.215458627
4.83,0.215086594
4.84,0.214715618
4.85,0.214345683
4.86,0.213976808
4.87,0.213608962
4.88,0.21324214
4.89,0.212876346
4.9,0.212511563
4.91,0.212147793
4.92,0.211785016
4.93,0.211423251
4.94,0.211062441
4.95,0.210702652
4.96,0.210343803
4.97,0.209985944
4.98,0.209629026
4.99,0.209273078
5,0.208918055
5.01,0.208623465
5.02,0.208286345
5.03,0.207950456
5.04,0.207615774
5.05,0.207282288
5.06,0.206950008
5.07,0.206618904
5.08,0.206288986
5.09,0.205960233
5.1,0.205632628
5.11,0.20530619
5.12,0.204980886
5.13,0.204656702
5.14,0.204333659
5.15,0.204011727
5.16,0.203690897
5.17,0.203371174
5.18,0.203052532
5.19,0.202734982
5.2,0.202418497
5.21,0.202103085
5.22,0.201788729
5.23,0.201475416
5.24,0.201163141
5.25,0.200851901
5.26,0.200541679
5.27,0.200232477
5.28,0.199924285
5.29,0.199617088
5.3,0.199310879
5.31,0.199005667
5.32,0.198701431
5.33,0.198398153
5.34,0.198095833
5.35,0.19779448
5.36,0.19749405
5.37,0.197194577
5.38,0.196896012
5.39,0.196598386
5.4,0.196301675
5.41,0.195991653
5.42,0.19568276
5.43,0.195374873
5.44,0.195068017
5.45,0.194762151
5.46,0.194457281
5.47,0.194153388
5.48,0.193850487
5.49,0.193548529
5.5,0.193247534
5.51,0.1929475
5.52,0.192648392
5.53,0.192350226
5.54,0.192052981
5.55,0.191756653
5.56,0.191461242
5.57,0.191166718
5.58,0.190873093
5.59,0.190580357
5.6,0.190288495
5.61,0.189997501
5.62,0.189707366
5.63,0.189418086
5.64,0.189129648
5.65,0.188842054
5.66,0.188555275
5.67,0.188269326
5.68,0.187984193
5.69,0.187699864
5.7,0.187416329
5.71,0.187133598
5.72,0.186851635
5.73,0.186570463
5.74,0.186313583
5.75,0.186074723
5.76,0.185836634
5.77,0.185599293
5.78,0.185362678
5.79,0.185126802
5.8,0.184891666
5.81,0.184657229
5.82,0.1844235
5.83,0.184190483
5.84,0.183958163
5.85,0.183726535
5.86,0.183495582
5.87,0.183265305
5.88,0.183035698
5.89,0.182806749
5.9,0.18257845
5.91,0.182350812
5.92,0.182123799
5.93,0.181897437
5.94,0.181671678
5.95,0.181446546
5.96,0.181222034
5.97,0.180998132
